r,seed,station,mean_excess3,std_excess3,highL3,mean_res_pair,std_res_pair,mean_phi1,mean_phi2,mean_abs_tau,std_abs_tau,mean_tau,var_classical,ac1_classical,lam_regime,f3_share,alpha3
3.578501,45802,S_post_acc,2.344753545138455,0.11226720649196893,0.9945404913557779,2.3396766409980418e-06,2.809744029103924e-05,0.56104033970276,0.5521686381558992,0.5891400646885107,0.12222785214929548,0.5891400646885107,0.04800568873074202,-0.9206149755748241,0.03036071428571538,0.4958164214538015,1.092925688801024
3.578501,45819,S_post_acc,2.34456772841504,0.12098567161050251,0.9945404913557779,0.0008060775266954212,0.013136654938480541,0.5225962996663633,0.5141795571731876,0.5637334177096517,0.11488695868960552,0.5637334177096517,0.04803523041607875,-0.9211132301226301,0.03036071428571538,0.51359768948733,1.092925688801024
3.578501,45836,S_post_acc,2.386659911907712,0.01984623051343868,0.9945404913557779,3.168352490999426e-16,3.333569196421595e-17,0.49969669396420996,0.4994843797391569,0.1419729214518977,0.03920602592001491,0.1419729214518977,0.04522296369770222,-0.9521421142483235,0.03036071428571538,0.5227152097242641,1.092925688801024
3.578501,45853,S_post_acc,2.3160355781141906,0.13174358784443663,0.9945404913557779,2.268119495401803e-16,1.456498561608532e-16,0.2262663026994237,0.24711101000909916,0.05529187956061813,0.04311158028827747,-0.005689542024094123,0.04567248452981889,-0.961538086669766,0.03036071428571538,0.6975467657215572,1.092925688801024
3.578501,45870,S_post_acc,2.207309773986724,0.18910016321689455,0.9909008189262967,0.0009257223929025907,0.008261643719770537,0.26645435244161364,0.2799059751289051,0.1125427741058454,0.05190373533684242,-0.11241386584165378,0.04532980481385575,-0.9847493381980823,0.03036071428571538,0.6666952662224321,1.092925688801024
3.582612,45826,S_post_acc,2.3494893104567973,0.10666924244010921,0.9945404913557779,3.163178030415297e-06,3.113386351968242e-05,0.5658174097664543,0.5582347588717016,0.5874388662322848,0.10898012713119572,0.5874388662322848,0.048113420515658964,-0.917997362253349,0.04504285714285814,0.5044393623914466,1.1391862893877582
3.582612,45843,S_post_acc,2.3503458410024507,0.10537671840854822,0.9945404913557779,2.724081662003196e-16,1.1427049021314e-16,0.44805884137094326,0.4413861085835608,0.5209241550649228,0.07098017400953803,0.5209241550649228,0.04833558613231313,-0.9217130659691941,0.04504285714285814,0.5626476553507442,1.1391862893877582
3.582612,45860,S_post_acc,2.3613965954555276,0.08857526305789096,0.9945404913557779,8.273617835940872e-07,1.3670260169107384e-05,0.49545040946314833,0.48900515620260837,0.5485066172908952,0.07227926011730025,0.5485066172908952,0.048213329479711575,-0.9191282277453389,0.04504285714285814,0.5375166465453158,1.1391862893877582
3.582612,45877,S_post_acc,2.3572343819380275,0.09602827976499327,0.9945404913557779,2.8760690508703272e-16,9.703105889279344e-17,0.474294813466788,0.46807703973309067,0.536629478585603,0.08850680600218447,0.536629478585603,0.04827678737797082,-0.9201692599019111,0.04504285714285814,0.5483588453134064,1.1391862893877582
3.582612,45894,S_post_acc,2.3553024517995755,0.09895115649125714,0.9945404913557779,2.8293037004496717e-16,1.028837709254426e-16,0.41151046405823477,0.40559599636032756,0.5038945921030017,0.06559070459370019,0.5038945921030017,0.048340416856431666,-0.9210413644325925,0.04504285714285814,0.5833940852210532,1.1391862893877582
3.582612,45911,S_post_acc,2.3574866361905515,0.09614546962841794,0.9945404913557779,9.075706860468113e-07,1.4995528735463081e-05,0.41916894146193506,0.41333030027297546,0.5059102485976343,0.06275631337875727,0.5059102485976343,0.04831161016993896,-0.9210728116069161,0.04504285714285814,0.5788469537863867,1.1391862893877582
3.586723,45867,S_post_acc,2.3382551521373407,0.12323007488711364,0.9945404913557779,5.722419624507256e-06,4.878601383463554e-05,0.4685319987867759,0.4594214437367303,0.5354400068751074,0.10926801705996293,0.5354400068751074,0.0484443345051503,-0.9181293030795526,0.059725000000000895,0.5628457358220565,1.186309151250003
3.586723,45884,S_post_acc,2.3219079714705506,0.1301966451890745,0.9945404913557779,4.928010757940711e-06,4.2798021348111544e-05,0.521383075523203,0.508189262966333,0.564348661697839,0.12330884604936325,0.564348661697839,0.048367343394663725,-0.9172940069374417,0.059725000000000895,0.5372083509630138,1.186309151250003
3.586723,45901,S_post_acc,2.3858436086837105,0.03131330962844587,0.9945404913557779,3.168352490999426e-16,3.333569196421595e-17,0.49423718531998784,0.4934447983014862,0.1424963671307364,0.0426568307953899,0.14189088892013937,0.04561038148218467,-0.9477912336985417,0.059725000000000895,0.5472133573617595,1.186309151250003
3.586723,45918,S_post_acc,2.3568674682032844,0.0952286319018419,0.9945404913557779,2.770847012423852e-16,1.0948112126557542e-16,0.29329693660903855,0.30051562026084316,0.08175713683026299,0.05878273992364568,0.031115720558133726,0.045954584234864156,-0.9545782930229718,0.059725000000000895,0.6674979596110198,1.186309151250003
3.586723,45935,S_post_acc,2.3179918605122776,0.13247284204594229,0.9945404913557779,2.361650196243114e-16,1.4099578653171706e-16,0.23536548377312705,0.2528321201091902,0.06157518086220097,0.05176777283244843,0.002765668213565837,0.046130229307784446,-0.9572111054392896,0.059725000000000895,0.7089570404427317,1.186309151250003
3.586723,45952,S_post_acc,2.3883185154702065,0.007581071486949697,0.9945404913557779,3.1917351662097538e-16,1.931725999577379e-17,0.49984834698210495,0.4991659084015772,0.14492804575071486,0.04078172987915642,0.14492804575071486,0.04558588165050376,-0.9468080791071604,0.059725000000000895,0.5443822019930313,1.186309151250003
3.590834,45908,S_post_acc,2.3871530370059855,0.013298053233129594,0.9945404913557779,3.156661153394262e-16,3.842165600254028e-17,0.49969669396420996,0.4995943281771306,0.1445706182909108,0.04005063396537009,0.1445706182909108,0.04576251655144651,-0.9441826365691672,0.07440714285714366,0.5545734313770113,1.2342942743877576
3.590834,45925,S_post_acc,2.3569848857702453,0.09580425678683781,0.9945404913557779,2.805921025239344e-16,1.0561103067308025e-16,0.3509250834091598,0.3563580527752503,0.0986753699276551,0.061179988827680686,0.06285449772652697,0.046096142693521636,-0.9507382387276386,0.07440714285714366,0.6373305483361067,1.2342942743877576
3.590834,45942,S_post_acc,2.3565027170276815,0.09550487568437196,0.9945404913557779,2.770847012423852e-16,1.0948112126557542e-16,0.3227176220806794,0.33166135881104036,0.09054438350599228,0.0645008882399443,0.05203987562305661,0.04610950601864399,-0.9511170100513178,0.07440714285714366,0.6549306701010139,1.2342942743877576
3.590834,45959,S_post_acc,2.359518812604609,0.09443731922797946,0.9936305732484076,0.0005494764195451103,0.009009712293305727,0.3989990900818926,0.4003639672429481,0.11170877669963593,0.05802772425064755,0.08991937374021468,0.04597733325303066,-0.9490048482205398,0.07440714285714366,0.6087756141733912,1.2342942743877576
3.590834,45976,S_post_acc,2.3726526380233035,0.06967212813093435,0.9945404913557779,2.9929824269219666e-16,7.936343137682598e-17,0.40931149529875643,0.4119540491355778,0.11871279238738104,0.0566806689744482,0.09454053969593273,0.04590521886027906,-0.9477036943903651,0.07440714285714366,0.6022732506710332,1.2342942743877576
3.590834,45993,S_post_acc,2.2788024746365916,0.1629133840858083,0.9940855323020928,0.0013506551998432807,0.015911141089195117,0.2735820442826812,0.2805012132241432,0.10924194128033249,0.05214591690145914,-0.10910912670510477,0.04588508657494752,-0.9769617378335902,0.07440714285714366,0.691534897666072,1.2342942743877576
3.594946,45949,S_post_acc,2.3395478206022817,0.1187826325975208,0.9945404913557779,2.2372735447975433e-06,2.6545212623330198e-05,0.17804064300879585,0.18770473157415832,0.043951858622790975,0.0269757126384221,-0.03224464444756949,0.046555753143552064,-0.9550003832270791,0.08909285714285833,0.7791274323747293,1.2831536458163306
3.594946,45966,S_post_acc,2.311333284645935,0.13708085778366563,0.9945404913557779,3.1930480303366453e-06,3.614894473269382e-05,0.46079769487412797,0.4470730967546255,0.5294438194346787,0.11339589141284022,0.5294438194346787,0.0488414469524033,-0.9156721539045842,0.08909285714285833,0.5884779685259275,1.2831536458163306
3.594946,45983,S_post_acc,2.3274649652345634,0.13192597729714248,0.9945404913557779,8.376620151898835e-06,5.059107205122255e-05,0.44494995450409464,0.4340309372156506,0.5208792324880076,0.09783545431320793,0.5208792324880076,0.04885664867300244,-0.9152496646720328,0.08909285714285833,0.5961885672819646,1.2831536458163306
3.594946,46000,S_post_acc,2.3544554041143173,0.09864451575848825,0.9945404913557779,2.79422968763418e-16,1.069294109147527e-16,0.28374279648164996,0.2908704883227176,0.07829419209675151,0.059781660964144966,0.027644963202550027,0.046383097179292426,-0.9506630150039268,0.08909285714285833,0.6923086333490384,1.2831536458163306
3.594946,46017,S_post_acc,2.3511712909038995,0.10445948529259962,0.9945404913557779,2.466347553065693e-06,2.3496372990612565e-05,0.23293903548680617,0.23892932969366087,0.062338864669760456,0.0502694609872134,-0.0017051047672619897,0.04644017167549988,-0.9523286719826376,0.08909285714285833,0.7326066547436024,1.2831536458163306
3.594946,46034,S_post_acc,2.34338540676885,0.11261831034728528,0.9945404913557779,1.6553263053307694e-06,1.9441549095337547e-05,0.18941461935092505,0.19977252047315744,0.048625759777496516,0.03608128043742317,-0.02558243097548399,0.046566865563152315,-0.9544675968904435,0.08909285714285833,0.7682466347902779,1.2831536458163306
3.6,46000,S_post_acc,2.3647398110398044,0.08307065166085903,0.9945404913557779,8.721276973934184e-07,1.4409914454217412e-05,0.22080679405520168,0.2249127995147103,0.05677041828778575,0.0465696284466014,-0.008554821169080762,0.04667964758434241,-0.9490596800891982,0.10714285714285794,0.752704786242448,1.3443877551020436
3.6,46017,S_post_acc,2.3513570624784257,0.109024201293334,0.9936305732484076,0.0001564891067947263,0.002558639264166377,0.2490142553836821,0.25513345465574766,0.06814364286941983,0.05497563636265317,0.007744261629087954,0.0466355585251788,-0.948878021518934,0.10714285714285794,0.7289666930182296,1.3443877551020436
3.6,46034,S_post_acc,2.331875669243828,0.12831952185217388,0.9945404913557779,2.4144743887526745e-06,2.305260381289429e-05,0.27616014558689717,0.282685016681832,0.07484296629634839,0.06131336478865289,0.027334411475179298,0.046644621956752216,-0.9486494117143609,0.10714285714285794,0.7081603480843239,1.3443877551020436
3.6,46051,S_post_acc,2.3131481300477277,0.1394790529683875,0.9945404913557779,5.184614444649446e-06,3.966584586956886e-05,0.46883530482256597,0.4554443433424325,0.5331098923420678,0.09430814038102123,0.5331098923420678,0.04905731980337372,-0.9130483813399063,0.10714285714285794,0.5958074811053179,1.3443877551020436
3.6,46068,S_post_acc,2.312941526812453,0.13787347325009405,0.9945404913557779,5.367406354742379e-06,4.691380381869894e-05,0.28973309068850467,0.29291780406430085,0.10215784621634713,0.04648989534071358,-0.10190393599899998,0.0462585830372607,-0.9708584932005051,0.10714285714285794,0.6996988829195063,1.3443877551020436
3.6,46085,S_post_acc,2.2680606033363353,0.17109628673831204,0.9936305732484076,0.0008124285950903775,0.01315133543080848,0.46390658174097665,0.4433348498635123,0.5332036438069345,0.10188401758619493,0.5332036438069345,0.04916707443478301,-0.9157307481008905,0.10714285714285794,0.6006342263758314,1.3443877551020436
3.65,46500,S_post_acc,2.2730605111229214,0.16888401508862605,0.9940855323020928,0.0007741563303706896,0.012491248369475587,0.20973612374886258,0.20691537761601453,0.05233284895076485,0.040318199261598894,-0.012890826419162796,0.049113589389410545,-0.9299013746372469,0.2857142857142857,0.829152025999043,2.0204081632653064
3.65,46517,S_post_acc,2.254125086666288,0.1729282571162422,0.9945404913557779,1.735961195731602e-05,8.058273289747408e-05,0.2314225053078556,0.2280254777070064,0.05935834934920859,0.04894579588228718,0.0019043266301035995,0.049095630388047505,-0.9293551602917923,0.2857142857142857,0.8148933254440014,2.0204081632653064
3.65,46534,S_post_acc,2.3418917124337892,0.11547251595779409,0.9945404913557779,2.6188596235567207e-16,1.237294871878449e-16,0.18964209887776765,0.19351683348498633,0.15428366068219815,0.07101929947656756,-0.15354146158533724,0.04820566390666043,-0.9379142106073699,0.2857142857142857,0.8397162464230808,2.0204081632653064
3.65,46551,S_post_acc,2.2492792865182523,0.17935815243758646,0.9936305732484076,3.6045655537180506e-05,0.00011634583006401765,0.24825599029420684,0.246333788292387,0.06377248082001281,0.05312635352701465,0.013365443210050157,0.04901717547831643,-0.9277976610631136,0.2857142857142857,0.8032762596291497,2.0204081632653064
3.65,46568,S_post_acc,2.352253398389811,0.10608090894168747,0.9945404913557779,1.7750304866014705e-06,2.0700468965815937e-05,0.1508189262966333,0.15403397027600849,0.17611798621853464,0.06084617140953752,-0.175809387646682,0.04823891157860383,-0.936727476307014,0.2857142857142857,0.8681330771619922,2.0204081632653064
3.65,46585,S_post_acc,1.9542856930574242,0.17449443628840902,0.9240218380345769,0.008136360065978263,0.043201183490042004,0.5272975432211101,0.442193660903852,0.5693018640916264,0.10062871065431438,0.5693018640916264,0.05024346242096464,-0.8812215919292776,0.2857142857142857,0.683727527256818,2.0204081632653064
3.7,47000,S_ch,1.9586067939348268,0.20397301414531657,0.8671519563239308,0.0050954145191619525,0.028307713493285692,0.24992417349105245,0.2534463148316652,0.07521601900029688,0.06404882194223308,-0.01078923108173565,0.04984500099732718,-0.8933626117489558,0.4642857142857151,0.8415759510252592,2.8239795918367383
3.7,47017,S_ch,2.0016441254964277,0.1928609604266603,0.9294813466787989,0.0027366868910326464,0.018594551156881172,0.2371094934789202,0.25314300879587504,0.10766183846622604,0.07507559180325395,-0.0510164221315958,0.049923222861057145,-0.8993664234898343,0.4642857142857151,0.8429849007857003,2.8239795918367383
3.7,47034,S_ch,1.9451426991723788,0.17516557011376827,0.8912647861692448,0.007982364235670423,0.03785566934236368,0.27024567788899,0.2680732484076433,0.059192331130173914,0.04871460320643463,0.02276598071844873,0.05001673480329083,-0.8929292615954711,0.4642857142857151,0.833374485594098,2.8239795918367383
3.7,47051,S_ch,1.92593641408713,0.16466478805601825,0.8835304822565969,0.008807686832049823,0.041297896173382774,0.27646345162268726,0.2755004549590537,0.05933491148299192,0.04790377833590833,0.028814903357864973,0.049830400506727796,-0.8902046540874761,0.4642857142857151,0.8296678164636144,2.8239795918367383
3.7,47068,S_ch,1.9213161506025478,0.1760805255157875,0.8662420382165605,0.009956428914411628,0.04476815682406725,0.278434940855323,0.28132772217167124,0.06209081391896749,0.047584320426067764,0.032387224800387505,0.049723630284070036,-0.8881780850594949,0.4642857142857151,0.8270622661995639,2.8239795918367383
3.7,47085,S_ch,1.914089906397218,0.16246337069888395,0.8803457688808007,0.005812519567952183,0.03457289802324746,0.2605398847437064,0.2593190779496512,0.05353794590540477,0.0433408462209499,0.019502257847778873,0.04982588724184034,-0.8898959160615727,0.4642857142857151,0.8380209404762456,2.8239795918367383
3.75,47500,S_ch,1.7974560133283084,0.12553332836943096,0.6260236578707916,0.027914432333459468,0.09551708349033902,0.19525326053988473,0.2602896572641796,0.1343731933311458,0.07579114014354384,-0.12044719448741387,0.04798100654983067,-0.84233543964111,0.6428571428571429,0.8685396113705259,3.755102040816327
3.75,47517,S_ch,1.793982648432034,0.12383878903998852,0.6069153776160146,0.023195282343337245,0.0709030784626214,0.20124355474673944,0.2760009099181074,0.13894357724339443,0.07267890092440181,-0.11906826669166705,0.047803811884451326,-0.8399231106426847,0.6428571428571429,0.8620206378358396,3.755102040816327
3.75,47534,S_ch,1.8038514726345154,0.12623752348173875,0.6310282074613285,0.02385689226353683,0.08528393469218627,0.2070821959356991,0.282484076433121,0.13237120892513943,0.07518918672806064,-0.10673799590618603,0.04735178849472016,-0.8364473588295799,0.6428571428571429,0.8591750384611314,3.755102040816327
3.75,47551,S_ch,1.8067312071177293,0.12989376093450836,0.6146496815286624,0.024580229686546353,0.07239676045928081,0.20602062481043373,0.26654155292690324,0.12606837606837606,0.07562074541624388,-0.10768137002140658,0.048067800983181336,-0.8411381534436001,0.6428571428571429,0.8654686734297812,3.755102040816327
3.75,47568,S_ch,1.8026284869862648,0.1328868823954,0.62147406733394,0.027936479919816657,0.08824338099942987,0.19290263876251137,0.2553760994843797,0.13875021484710698,0.07612041184389717,-0.1239023265988531,0.04786427820189412,-0.8404142105073236,0.6428571428571429,0.8706254268108158,3.755102040816327
3.75,47585,S_ch,1.7930334576945888,0.1273463902071314,0.5878070973612375,0.0328593126131912,0.09114719384376826,0.1924476797088262,0.2727517440097058,0.14458624353505523,0.06982282823545438,-0.13396889013890842,0.04823909926137706,-0.8451301680645978,0.6428571428571429,0.8637779361043845,3.755102040816327
3.8,48000,S_ch,1.7765584203546179,0.11666673282940519,0.5959963603275705,0.01665034795811311,0.06802052431359802,0.24014255383682132,0.2864080982711556,0.11480452819575306,0.08557152515538927,-0.039537727151986744,0.04598714039695758,-0.7371177095212875,0.8214285714285706,0.8747080895795151,4.813775510204076
3.8,48017,S_ch,1.789547753200015,0.12261683056443018,0.6069153776160146,0.016382009391300176,0.07672302910831659,0.2528814073400061,0.2903434940855323,0.11065797903092235,0.09497008271536671,-0.002679729370771417,0.04706918924897866,-0.7382248097742883,0.8214285714285706,0.8729141117910653,4.813775510204076
3.8,48034,S_ch,1.7881578836089826,0.1236149134132765,0.6273885350318471,0.02133440048456057,0.08815896825763413,0.2611464968152866,0.296394449499545,0.12128900451569555,0.0995261578678643,-0.0024082407537617746,0.046817852459271926,-0.7414037425799744,0.8214285714285706,0.8705165535133059,4.813775510204076
3.8,48051,S_ch,1.791796713007168,0.1251060179418712,0.6128298453139217,0.01924317536455381,0.08180952167509423,0.27100394297846525,0.29986730360934183,0.12698635916186188,0.1031692619656258,0.013847872623009733,0.04726515713493332,-0.737214951084449,0.8214285714285706,0.8689904013417983,4.813775510204076
3.8,48068,S_ch,1.7889065224749174,0.12984763212105674,0.6050955414012739,0.016795138007251853,0.06695082577536039,0.26258720048528966,0.2969821049438884,0.12027726995734307,0.10226406073036835,0.007693479585618526,0.047002269444946856,-0.7379663022125711,0.8214285714285706,0.8702648861378698,4.813775510204076
3.8,48085,S_ch,1.7926808536128358,0.12430246261419835,0.6251137397634213,0.01202911940181354,0.07112697614623796,0.26342129208371245,0.30077343039126475,0.1249511711120486,0.09629456415132331,0.0026523851935186487,0.04703187403604199,-0.7427188494985469,0.8214285714285706,0.8689027237571343,4.813775510204076
3.828427,48284,S_win_p3,1.8376329512227882,0.1201762440962509,0.759326660600546,0.011788077530790178,0.05950369384372425,0.2573551713679102,0.2861313315134971,0.12330856732136439,0.10403809187098241,0.03122119095610869,0.05130758991986782,-0.7089639832404864,0.9229535714285713,0.8827532663629821,5.472547304311224
3.828427,48301,S_win_p3,1.8312532795112657,0.12127197599805802,0.7520473157415832,0.01443300543966582,0.06245917002889466,0.2767667576584774,0.2996436154079466,0.12784770074532414,0.10745791321890126,0.04063930686416976,0.05217711485767084,-0.7090287678811154,0.9229535714285713,0.8777302538573999,5.472547304311224
3.828427,48318,S_win_p3,1.8412388478037547,0.11763541705786874,0.7907188353048226,0.007397325325903754,0.043197525829207786,0.26387625113739765,0.2829314528359114,0.12136322442538165,0.09646513870046461,0.013502164096314006,0.05160579518587739,-0.7062502560412506,0.9229535714285713,0.883699279704012,5.472547304311224
3.828427,48335,S_win_p3,1.83079575136719,0.11765238938177879,0.7525022747952684,0.014315987859514488,0.06341200242366231,0.2663026994237185,0.2947111010009099,0.12256246191346738,0.09983823848877493,0.021935889623275365,0.05176035376010125,-0.7106823805580696,0.9229535714285713,0.8796330270008396,5.472547304311224
3.828427,48352,S_win_p3,1.8277733428026128,0.12155783167076781,0.7488626023657871,0.016231205749283183,0.07545044755873982,0.2686533212010919,0.28963451622687286,0.12295895248363253,0.09839341011559366,0.021078454350849228,0.051332569322873806,-0.7112973216137086,0.9229535714285713,0.8813043032979111,5.472547304311224
3.828427,48369,S_win_p3,1.8209982797588777,0.1183955314755638,0.7302092811646952,0.010448106437280743,0.054660176798079364,0.2572793448589627,0.29102972399150745,0.11871083923186299,0.08849065989434508,0.006154393037391209,0.0515581773744519,-0.7093976160984407,0.9229535714285713,0.8810858716234404,5.472547304311224
3.85,48500,S_ch,1.8643376581302047,0.11232695244201411,0.8416742493175614,0.004148049059730292,0.02902023784701487,0.2763117986047922,0.29654989384288744,0.1250175783996625,0.09204705883047491,0.04583665369771403,0.05572633763301513,-0.6833390530538287,1.0,0.8845585477985406,6.0
3.85,48517,S_ch,1.856208502736214,0.12128755316348434,0.8030027297543221,0.008226809386342508,0.04893024647078626,0.27737336973005766,0.30248331816803153,0.13261925967593244,0.12386181703867687,0.046024156627447306,0.05638489413751206,-0.6733394015085341,1.0,0.8825990364716761,6.0
3.85,48534,S_ch,1.8543229602016849,0.11906517069284624,0.8275705186533212,0.011696739703963312,0.057500698014247016,0.26524112829845314,0.29361161662117075,0.11122048782012219,0.08623273814816715,0.023301145330395786,0.05480832458323973,-0.6918912799995404,1.0,0.8857197162467108,6.0
3.85,48551,S_ch,1.8725841475330227,0.10764566764721416,0.8671519563239308,0.00824997891646659,0.044584494770858636,0.2628146800121322,0.2910373066424021,0.12832036438069344,0.10004707036373837,0.03704940702198472,0.05608563427502512,-0.6925401726909285,1.0,0.8866098780738801,6.0
3.85,48568,S_ch,1.8752554163781958,0.11688397957239534,0.8562329390354868,0.007496576245860055,0.04022142042684417,0.2656960873521383,0.29158704883227177,0.12445116329942654,0.10457085574282267,0.03287160736886513,0.05652223653408948,-0.6835398515364562,1.0,0.8863775226267644,6.0
3.85,48585,S_ch,1.857086164713071,0.11964183101223562,0.8171064604185623,0.009388676041472966,0.05112300785325656,0.27153472854109795,0.29596223839854413,0.12721683151299237,0.10911390040393688,0.0441374083970062,0.055528402139338046,-0.6808629706548528,1.0,0.8848360448751678,6.0
3.9,49000,S_ch,1.8997549479634448,0.1089817987220652,0.9126478616924477,0.006914351906084147,0.048930273945688135,0.270397330906885,0.3117606915377616,0.12203706307911061,0.11709640835132203,0.06014547102298473,0.06716041013478974,-0.6091145034048413,1.0,0.8797040718960752,6.0
3.9,49017,S_ch,1.9020481953533475,0.10600412663387801,0.9144676979071884,0.004592941225745657,0.03208839827585987,0.25098574461631784,0.3015734000606612,0.1118708886076345,0.0957242705199729,0.026553149267957314,0.06524735042055126,-0.6262351117405123,1.0,0.8833628469087639,6.0
3.9,49034,S_ch,1.8948681083695478,0.1126787161285053,0.8862602365787079,0.00904192421104846,0.048670958603097725,0.26061571125265387,0.3034993933879284,0.11416975265238519,0.10514730220417716,0.04780934077094955,0.0660023694006448,-0.6112131173158167,1.0,0.8825634929585419,6.0
3.9,49051,S_ch,1.8919224477523835,0.10912660501858788,0.8976342129208371,0.0012065111826158686,0.0014804112612386419,0.275705186533212,0.31594252350621777,0.11740613134580227,0.09734151298440194,0.0621162049407022,0.06733869494665295,-0.6119678913401944,1.0,0.878257462030994,6.0
3.9,49068,S_ch,1.8999488770548814,0.11140769045605142,0.9085532302092811,0.0061186956166961225,0.04492477152483236,0.26342129208371245,0.3121436154079466,0.11921280020000312,0.1029183239560137,0.03967249488273255,0.06617817679381278,-0.6098095662653245,1.0,0.8797023593076267,6.0
3.9,49085,S_ch,1.9019372913143724,0.09822923923574418,0.9344858962693358,0.005728107558526272,0.03704874922111759,0.2692599332726721,0.31284121929026387,0.12046477288707637,0.09979202153999206,0.05134650541414709,0.06599618736226331,-0.612414757814592,1.0,0.8793738303200257,6.0
3.95,49500,S_ch,1.9021859251129125,0.11418624846604095,0.8994540491355778,0.009201104699509473,0.05092833585835028,0.2807097361237489,0.3352555353351532,0.128054735230238,0.1066725662468378,0.08200714073657402,0.08030271073096215,-0.5255208836152322,1.0,0.871974107783047,6.0
3.95,49517,S_ch,1.887782385903272,0.11964216162579437,0.8571428571428571,0.0036659730178525193,0.02336441220000025,0.2685016681831969,0.33310206248104335,0.1186932608322005,0.09539430081945217,0.07226284785699777,0.07953909570939992,-0.5200330979270916,1.0,0.8728715317500831,6.0
3.95,49534,S_ch,1.8981026669736898,0.11769466005743684,0.8876251137397634,0.006430480756245276,0.04410329899049282,0.27070063694267515,0.3333788292387018,0.1180643447553868,0.10214820067395236,0.0656768074501164,0.08005524096059956,-0.534040875873208,1.0,0.8727452075828016,6.0
3.95,49551,S_ch,1.8954537213062328,0.12437454866311685,0.873066424021838,0.010027791414042675,0.050182138809007015,0.2687291477100394,0.3292993630573248,0.11607017297145268,0.09710633499918263,0.06407717308082937,0.07752526335092119,-0.5386773462455732,1.0,0.8740831133674701,6.0
3.95,49568,S_ch,1.9114391148749432,0.10862326800241973,0.916287534121929,0.006619055264995971,0.04652116923079626,0.27130724901425535,0.32555732484076433,0.11591196737449022,0.10407026616345773,0.0730597353083642,0.07962394541644019,-0.5325174576789895,1.0,0.8752377518690552,6.0
3.95,49585,S_ch,1.9006643971861028,0.12381431375566082,0.8712465878070974,0.00776223217086006,0.05327734786452121,0.27995147103427354,0.33985820442826814,0.12467772933952094,0.09448969321744596,0.08113017390896732,0.08016852677670579,-0.5254311199320717,1.0,0.8705234347017933,6.0
